year,month,day,TAVG,TMAX,TMIN,,,0,,,
1885,3,3,3.6,11.4,-5.8,,,,,,
1885,3,4,4.2,10.7,-2.9,,,,,,
1885,3,5,4.5,11.9,-4.7,,,,,,
1885,3,6,6.6,12.3,-4.7,,,,,,
1885,3,7,5.7,12.3,-2.1,,,,,,
1885,3,8,2.5,7.9,-3.2,,,,,,
1885,3,9,0.8,7.3,-6.4,,,,,,
1885,3,10,0.6,6.4,-6.4,,,,,,
1885,3,11,0.8,7.4,-6.2,,,,,,
1885,3,12,0.8,7.4,-6.2,,,,,,
1885,3,13,0.9,7.3,-6.3,,,,,,
1885,3,14,0.9,8.4,-6.3,,,,,,
1885,3,15,2.2,10.7,-5.3,,,,,,
1885,3,16,3.9,10.7,-5.3,,,,,,
1885,3,17,4.2,9.1,1.1,,,,,,
1885,3,18,2.8,7.5,-3.5,,,,,,
1885,3,19,2.4,10.5,-3.8,,,,,,
1885,3,20,5.4,14.3,-3.8,,,,,,
1885,3,21,7,14.3,-1.1,,,,,,
1885,3,22,7,14.5,0,,,,,,
1885,3,23,7,14.5,0,,,,,,
1885,3,24,3.8,11.7,-1.1,,,,,,
1885,3,25,2.9,9.3,-1.1,,,,,,
1885,3,26,4.1,9.3,-0.8,,,,,,
1885,3,27,4.2,9.6,0.7,,,,,,
1885,3,28,3.8,9.6,-1.2,,,,,,
1885,3,29,3.4,9.1,-1.7,,,,,,
1885,3,30,5.7,13.3,-1.7,,,,,,
1885,3,31,7.8,14.1,2.8,,,,,,
1885,4,1,7.5,14.1,0.8,,,,,,
1885,4,2,6.8,11.9,0.8,,,,,,
1885,4,3,6.7,13.1,-1.2,,,,,,
1885,4,4,8.6,13.1,-1.2,,,,,,
1885,4,5,9.4,12,6.5,,,,,,
1885,4,6,9.3,10.7,6.5,,,,,,
1885,4,7,11.3,15.4,8.6,,,,,,
1885,4,8,15.5,23.4,9.3,,,,,,
1885,4,9,14.3,23.4,6.9,,,,,,
1885,4,10,10,17.8,1.4,,,,,,
1885,4,11,10.1,16.6,1.4,,,,,,
1885,4,12,11.6,16.4,8,,,,,,
1885,4,13,13.4,16.7,9.5,,,,,,
1885,4,14,13.9,18.4,8.1,,,,,,
1885,4,15,11.3,18.4,1.9,,,,,,
1885,4,16,10.4,19.1,1.9,,,,,,
1885,4,17,12.6,19.1,2.6,,,,,,
1885,4,18,12.5,17.7,6.9,,,,,,
1885,4,19,12.5,19.9,3.4,,,,,,
1885,4,20,13.2,19.9,3.4,,,,,,
1885,4,21,13.9,17.9,10.9,,,,,,
1885,4,22,13.9,18.8,8.4,,,,,,
1885,4,23,13.8,21.2,4.7,,,,,,
1885,4,24,14.7,21.2,4.7,,,,,,
1885,4,25,15.5,22.8,7.8,,,,,,
1885,4,26,16.5,22.8,7.8,,,,,,
1885,4,27,16.6,20.4,12.9,,,,,,
1885,4,28,17.2,25.8,8.5,,,,,,
1885,4,29,17.5,25.8,8.5,,,,,,
1885,4,30,14.5,18.7,7.2,,,,,,
1886,1,1,1.4,6.5,-4.6,,,,,,
1886,1,2,2.8,8.9,-1.9,,,,,,
1886,1,3,2.9,8.9,-3.1,,,,,,
1886,1,4,1,7.1,-3.2,,,,,,
1886,1,5,-1.2,3.5,-10.8,,,,,,
1886,1,6,-1.3,5.2,-10.8,,,,,,
1886,1,7,0.6,8.3,-8.3,,,,,,
1886,1,8,2.4,10.9,-5.7,,,,,,
1886,1,9,3.9,10.9,-2.7,,,,,,
1886,1,10,4,10.9,-2.7,,,,,,
1886,1,11,2.8,10.9,-3.6,,,,,,
1886,1,12,0.6,7.7,-3.6,,,,,,
1886,1,13,-0.3,5.3,-3.8,,,,,,
1886,1,14,1.5,8.2,-3.8,,,,,,
1886,1,15,3.8,8.2,-3.5,,,,,,
1886,1,16,3.3,7.7,-1.1,,,,,,
1886,1,17,1.6,7.3,-3.2,,,,,,
1886,1,18,2,8.4,-3.2,,,,,,
1886,1,19,1.8,8.4,-4.3,,,,,,
1886,1,20,1.1,7.8,-6.4,,,,,,
1886,1,21,2.7,10,-6.4,,,,,,
1886,1,22,2.5,10,-2.3,,,,,,
1886,1,23,1.3,7.3,-4,,,,,,
1886,1,24,2,7.3,-4,,,,,,
1886,1,25,1.2,4.4,-5.1,,,,,,
1886,1,26,0.9,6.6,-5.1,,,,,,
1886,1,27,1.2,6.6,-4.6,,,,,,
1886,1,28,0.1,5.1,-6.8,,,,,,
1886,1,29,-0.3,6.9,-7,,,,,,
1886,1,30,0.5,6.9,-7,,,,,,
1886,1,31,-0.2,2.2,-5.2,,,,,,
1886,2,1,-1.2,2.8,-5.2,,,,,,
1886,2,2,-1.6,2.8,-10.3,,,,,,
1886,2,3,-2.2,4.9,-10.3,,,,,,
1886,2,4,-1.6,4.9,-9.7,,,,,,
1886,2,5,1.1,11.2,-9.7,,,,,,
1886,2,6,4.6,11.2,-3.8,,,,,,
1886,2,7,5.9,10.1,-1.7,,,,,,
1886,2,8,2.3,10.1,-5.1,,,,,,
1886,2,9,-0.8,3.4,-5.1,,,,,,
1886,2,10,0.5,7.3,-4.4,,,,,,
1886,2,11,2,8,-2.7,,,,,,
1886,2,12,1.6,8,-3.3,,,,,,
1886,2,13,0.6,5,-3.7,,,,,,
1886,2,14,1,6.4,-3.7,,,,,,
1886,2,15,1.4,6.6,-3.2,,,,,,
1886,2,16,1,6.6,-2.2,,,,,,
1886,2,17,-0.3,3.4,-4.8,,,,,,
1886,2,18,-1,6.9,-10.3,,,,,,
1886,2,19,-0.2,6.9,-10.3,,,,,,
1886,2,20,0.1,5.2,-4.3,,,,,,
1886,2,21,0.5,5.6,-4.3,,,,,,
1886,2,22,1.6,7.2,-3.8,,,,,,
1886,2,23,1.5,7.4,-4.1,,,,,,
1886,2,24,0.9,7.4,-4.8,,,,,,
1886,2,25,0.9,7.3,-4.8,,,,,,
1886,2,26,2.5,7.7,-4.5,,,,,,
1886,2,27,3.7,7.7,-1.2,,,,,,
1886,2,28,2.8,9.4,-5.1,,,,,,
1886,3,1,2.3,9.4,-5.1,,,,,,
1886,3,2,3.7,10,-4.6,,,,,,
1886,3,3,5.5,10,-0.2,,,,,,
1886,3,4,6.2,12.7,0.5,,,,,,
1886,3,5,6.2,12.7,0.5,,,,,,
1886,3,6,5.5,12.4,-0.9,,,,,,
1886,3,7,5.1,15.1,-3.6,,,,,,
1886,3,8,7.4,15.1,-3.6,,,,,,
1886,3,9,9.9,15.1,0.7,,,,,,
1886,3,10,7.5,15.1,0.2,,,,,,
1886,3,11,3.4,9.1,-1.9,,,,,,
1886,3,12,3.1,11.2,-5,,,,,,
1886,3,13,5.9,11.2,-5,,,,,,
1886,3,14,7.6,13.9,1.3,,,,,,
1886,3,15,7.2,17.2,-3.2,,,,,,
1886,3,16,9.8,17.2,-3.2,,,,,,
1886,3,17,13.1,17.1,6.9,,,,,,
1886,3,18,13.7,17.1,8.8,,,,,,
1886,3,19,11.8,16.4,3.2,,,,,,
1886,3,20,7.2,15.2,-1.6,,,,,,
1886,3,21,4.1,10.1,-1.6,,,,,,
1886,3,22,6.1,14.4,1.1,,,,,,
1886,3,23,9.1,14.4,3,,,,,,
1886,3,24,9.5,13.2,3,,,,,,
1886,3,25,7.7,12.8,0.6,,,,,,
1886,3,26,6.8,11.8,0.6,,,,,,
1886,3,27,5.9,11.2,1.1,,,,,,
1886,3,28,4,9.6,-1.7,,,,,,
1886,3,29,4.6,11.4,-1.7,,,,,,
1886,3,30,6.8,17,-2,,,,,,
1886,3,31,8.7,17,-2,,,,,,
1886,4,1,11.2,19.6,2.7,,,,,,
1886,4,2,11.4,19.6,1.7,,,,,,
1886,4,3,9.8,18.7,-0.6,,,,,,
1886,4,4,11.2,19.4,-0.6,,,,,,
1886,4,5,14,19.4,3.7,,,,,,
1886,4,6,12.7,17.9,3,,,,,,
1886,4,7,10.2,17.9,-0.1,,,,,,
1886,4,8,11.3,17.9,-0.1,,,,,,
1886,4,9,12.2,17.6,7.4,,,,,,
1886,4,10,11.7,17.6,6.3,,,,,,
1886,4,11,13.2,25.1,6.3,,,,,,
1886,4,12,12.7,25.1,6.9,,,,,,
1886,4,13,11.2,17.1,6.8,,,,,,
1886,4,14,10.9,18.8,2.4,,,,,,
1886,4,15,10.7,20.5,0.1,,,,,,
1886,4,16,13.2,20.5,0.1,,,,,,
1886,4,17,14.9,20,11.6,,,,,,
1886,4,18,13.8,20,10.7,,,,,,
1886,4,19,12.8,16.5,9.9,,,,,,
1886,4,20,12.8,17.8,8.4,,,,,,
1886,4,21,11.6,18.3,3.5,,,,,,
1886,4,22,10.6,18.9,1.7,,,,,,
1886,4,23,11.5,21.7,1.7,,,,,,
1886,4,24,14.2,23.9,2.6,,,,,,
1886,4,25,15.1,23.9,6.2,,,,,,
1886,4,26,12.7,17.7,3.8,,,,,,
1886,4,27,11.9,20.1,3.8,,,,,,
1886,4,28,12.4,20.1,5.2,,,,,,
1886,4,29,12.9,18.1,8.6,,,,,,
1886,4,30,14.7,20.7,8.6,,,,,,
1887,1,1,1.7,6.9,-3.2,,,,,,
1887,1,2,2.1,11.7,-4.8,,,,,,
1887,1,3,3.2,11.7,-4.8,,,,,,
1887,1,4,2,9.8,-2.7,,,,,,
1887,1,5,0.9,5.4,-3.7,,,,,,
1887,1,6,1,5.6,-3.7,,,,,,
1887,1,7,0.5,5.6,-3.1,,,,,,
1887,1,8,-0.4,3.7,-4.8,,,,,,
1887,1,9,0.1,5.1,-4.8,,,,,,
1887,1,10,1.4,5.1,-2.6,,,,,,
1887,1,11,3.1,6.6,-1.7,,,,,,
1887,1,12,4.7,9.1,-0.1,,,,,,
1887,1,13,4.2,9.6,-3.6,,,,,,
1887,1,14,3.4,9.6,-3.6,,,,,,
1887,1,15,3,6,-1.8,,,,,,
1887,1,16,1.1,6,-3.2,,,,,,
1887,1,17,0.5,6.2,-3.8,,,,,,
1887,1,18,2.3,6.2,-3.8,,,,,,
1887,1,19,3.1,5.9,-1.2,,,,,,
1887,1,20,5.3,10.3,-1.2,,,,,,
1887,1,21,8.2,10.9,3.2,,,,,,
1887,1,22,7.6,11.4,3.4,,,,,,
1887,1,23,6.1,11.4,2.1,,,,,,
1887,1,24,5.3,8.4,2.1,,,,,,
1887,1,25,5.6,8.4,2.6,,,,,,
1887,1,26,6.1,9.6,2.9,,,,,,
1887,1,27,5,10.6,-1.3,,,,,,
1887,1,28,3.3,10.6,-4.2,,,,,,
1887,1,29,3,10,-4.2,,,,,,
1887,1,30,5.8,12.4,-3.7,,,,,,
1887,1,31,7.1,12.4,2.7,,,,,,
1887,2,1,4.3,10.8,0,,,,,,
1887,2,2,2.4,7.7,-2.3,,,,,,
1887,2,3,1.4,7.7,-4,,,,,,
1887,2,4,1.6,7.8,-4,,,,,,
1887,2,5,1.7,7.8,-3.7,,,,,,
1887,2,6,1.1,4.6,-3.7,,,,,,
1887,2,7,1.1,4.6,-2.9,,,,,,
1887,2,8,1.5,6.8,-2.2,,,,,,
1887,2,9,2,6.8,-1.1,,,,,,
1887,2,10,1.2,5.7,-4.4,,,,,,
1887,2,11,1.2,7.9,-4.4,,,,,,
1887,2,12,1.9,10.1,-5.7,,,,,,
1887,2,13,2.8,11.2,-5.7,,,,,,
1887,2,14,3.5,11.2,-2.2,,,,,,
1887,2,15,3.6,7.2,-0.9,,,,,,
1887,2,16,3.2,9.4,-3.7,,,,,,
1887,2,17,3.8,12.3,-3.7,,,,,,
1887,2,18,4.4,12.3,-3.5,,,,,,
1887,2,19,3.7,12.3,-4.3,,,,,,
1887,2,20,4.6,12.6,-4.3,,,,,,
1887,2,21,5.1,12.6,-0.1,,,,,,
1887,2,22,3.6,10.6,-4.3,,,,,,
1887,2,23,3.4,10.8,-4.3,,,,,,
1887,2,24,3.2,10.8,-0.9,,,,,,
1887,2,25,2.6,10,-2.9,,,,,,
1887,2,26,3.8,11.2,-2.9,,,,,,
1887,2,27,5.3,11.3,-2.7,,,,,,
1887,2,28,4.9,12.3,-3.9,,,,,,
1887,3,1,3.5,12.3,-3.9,,,,,,
1887,3,2,2.7,8.8,-3,,,,,,
1887,3,3,2.5,8.4,-2.3,,,,,,
1887,3,4,2.8,8.4,-3.1,,,,,,
1887,3,5,2.8,7.9,-3.4,,,,,,
1887,3,6,2.4,8.4,-3.4,,,,,,
1887,3,7,2.5,11.1,-4.8,,,,,,
1887,3,8,3.8,11.1,-4.8,,,,,,
1887,3,9,4.7,11.1,-4.2,,,,,,
1887,3,10,4,8.4,-0.4,,,,,,
1887,3,11,3.7,11.8,-3.9,,,,,,
1887,3,12,5.2,12.7,-3.9,,,,,,
1887,3,13,5,12.7,-0.8,,,,,,
1887,3,14,4.3,10.1,-0.9,,,,,,
1887,3,15,4.3,14.3,-2.2,,,,,,
1887,3,16,3.6,14.3,-2.2,,,,,,
1887,3,17,5.1,13.6,-2.9,,,,,,
1887,3,18,7.2,13.6,-2.9,,,,,,
1887,3,19,7.4,13.6,1.2,,,,,,
1887,3,20,7.4,15.8,-0.6,,,,,,
1887,3,21,8.8,17.2,-0.6,,,,,,
1887,3,22,8.8,17.2,2.1,,,,,,
1887,3,23,6.3,12.4,-2.6,,,,,,
1887,3,24,5,12.3,-2.6,,,,,,
1887,3,25,5.5,14,-3,,,,,,
1887,3,26,6.8,16,-3,,,,,,
1887,3,27,8.6,18,-1.5,,,,,,
1887,3,28,9.6,18,0.4,,,,,,
1887,3,29,7.4,16.7,-0.9,,,,,,
1887,3,30,5.5,10.8,-0.9,,,,,,
1887,3,31,6.4,15.8,-3.3,,,,,,
1887,4,1,7.8,17.5,-3.3,,,,,,
1887,4,2,8.9,17.5,0.8,,,,,,
1887,4,3,6.8,12.4,0.6,,,,,,
1887,4,4,3.9,8,0.1,,,,,,
1887,4,5,4.7,13.2,-0.2,,,,,,
1887,4,6,8.1,16.7,-0.2,,,,,,
1887,4,7,11.1,17.9,1.7,,,,,,
1887,4,8,12.5,18.4,7.4,,,,,,
1887,4,9,12.5,20.6,6.4,,,,,,
1887,4,10,11.8,20.6,1.5,,,,,,
1887,4,11,12.3,19.7,1.5,,,,,,
1887,4,12,13.8,19.2,6.3,,,,,,
1887,4,13,11.9,19.2,1.4,,,,,,
1887,4,14,10.8,17.7,1.4,,,,,,
1887,4,15,13.4,20.6,4,,,,,,
1887,4,16,14.4,22.6,4.2,,,,,,
1887,4,17,15.1,26,4.2,,,,,,
1887,4,18,17.4,26,5.5,,,,,,
1887,4,19,18.2,24.6,12.1,,,,,,
1887,4,20,17,24.6,9.4,,,,,,
1887,4,21,15.5,24.1,8.4,,,,,,
1887,4,22,12.3,24.1,7.3,,,,,,
1887,4,23,9.3,13.8,3.9,,,,,,
1887,4,24,7.9,14.8,-0.1,,,,,,
1887,4,25,8.4,18.2,-0.1,,,,,,
1887,4,26,10.7,20.5,-0.1,,,,,,
1887,4,27,13.1,22.3,1.9,,,,,,
1887,4,28,15.8,27.1,6.3,,,,,,
1887,4,29,17.4,27.1,7.5,,,,,,
1887,4,30,16.1,23.2,9.3,,,,,,
1888,1,1,0.2,3.4,-4.7,,,,,,
1888,1,2,1.2,9,-4.7,,,,,,
1888,1,3,3.3,10.5,-4.7,,,,,,
1888,1,4,2.5,10.5,-5.3,,,,,,
1888,1,5,2.7,11.2,-5.3,,,,,,
1888,1,6,3.5,11.2,-4.2,,,,,,
1888,1,7,4.2,13.9,-4.2,,,,,,
1888,1,8,4.8,13.9,-1.8,,,,,,
1888,1,9,3.8,11.7,-4.5,,,,,,
1888,1,10,4.4,11.7,-4.5,,,,,,
1888,1,11,4.6,10.1,-0.9,,,,,,
1888,1,12,2.7,10.1,-4.8,,,,,,
1888,1,13,1.3,9.3,-6.4,,,,,,
1888,1,14,1.5,8.1,-6.4,,,,,,
1888,1,15,1.9,10.4,-3.7,,,,,,
1888,1,16,3.1,10.4,-3.7,,,,,,
1888,1,17,6.1,11.2,-2.8,,,,,,
1888,1,18,7,11.2,1.1,,,,,,
1888,1,19,5,10.7,-0.7,,,,,,
1888,1,20,3.7,10.6,-2.4,,,,,,
1888,1,21,2.6,10.6,-2.9,,,,,,
1888,1,22,2,7.4,-2.9,,,,,,
1888,1,23,2.1,6.2,-1.6,,,,,,
1888,1,24,1.8,5.6,-1.8,,,,,,
1888,1,25,0.9,6.9,-6.2,,,,,,
1888,1,26,0.7,9.4,-6.3,,,,,,
1888,1,27,1.5,9.4,-6.3,,,,,,
1888,1,28,1.8,8.4,-3.6,,,,,,
1888,1,29,2.3,10.7,-3.6,,,,,,
1888,1,30,2.5,10.7,-3.2,,,,,,
1888,1,31,2.5,9.1,-2.3,,,,,,
1888,2,1,1.6,9.1,-5.3,,,,,,
1888,2,2,-0.7,7.6,-5.8,,,,,,
1888,2,3,-1.5,5.7,-8.6,,,,,,
1888,2,4,0,5.7,-8.6,,,,,,
1888,2,5,1.6,4.6,-1.2,,,,,,
1888,2,6,1.8,8.4,-4.2,,,,,,
1888,2,7,3.3,9.3,-4.2,,,,,,
1888,2,8,3.9,9.3,-4.1,,,,,,
1888,2,9,2.2,8.4,-4.1,,,,,,
1888,2,10,1.9,6.8,-4.1,,,,,,
1888,2,11,2.3,7.6,-4.1,,,,,,
1888,2,12,1.7,7.6,-2.7,,,,,,
1888,2,13,1,7.5,-2.7,,,,,,
1888,2,14,1.6,8.4,-2.6,,,,,,
1888,2,15,1.2,8.4,-6.4,,,,,,
1888,2,16,0.4,7.4,-6.4,,,,,,
1888,2,17,0.7,6.1,-7.4,,,,,,
1888,2,18,1.5,7.3,-7.4,,,,,,
1888,2,19,1.6,7.3,-3.7,,,,,,
1888,2,20,1.9,5.7,-3.7,,,,,,
1888,2,21,1.6,7.3,-5.8,,,,,,
1888,2,22,1.6,11.8,-7.4,,,,,,
1888,2,23,3,11.8,-7.4,,,,,,
1888,2,24,2.9,11.8,-4.2,,,,,,
1888,2,25,2.8,10.1,-4.2,,,,,,
1888,2,26,3.4,11,-2.8,,,,,,
1888,2,27,2,11,-3.4,,,,,,
1888,2,28,1.4,9.6,-4.2,,,,,,
1888,2,29,3.1,10.7,-4.2,,,,,,
1888,3,1,4.1,10.7,-5.2,,,,,,
1888,3,2,7.2,14.5,-5.2,,,,,,
1888,3,3,9.1,15.7,0.1,,,,,,
1888,3,4,6.6,15.7,0.1,,,,,,
1888,3,5,4.4,9.4,-1.8,,,,,,
1888,3,6,2.9,9.4,-2.3,,,,,,
1888,3,7,1.6,8.3,-5.3,,,,,,
1888,3,8,2.7,12.7,-5.9,,,,,,
1888,3,9,5.8,12.7,-5.9,,,,,,
1888,3,10,7.7,12.8,3.4,,,,,,
1888,3,11,7.1,13.7,-2.2,,,,,,
1888,3,12,7.2,17.7,-2.2,,,,,,
1888,3,13,8.6,18.1,-1.3,,,,,,
1888,3,14,7.8,18.1,-1.3,,,,,,
1888,3,15,4.8,11.8,-2.1,,,,,,
1888,3,16,3.6,12.5,-5.2,,,,,,
1888,3,17,6.5,12.7,-5.2,,,,,,
1888,3,18,10.1,16.8,2,,,,,,
1888,3,19,9.2,16.8,-0.6,,,,,,
1888,3,20,5.7,13.8,-4.7,,,,,,
1888,3,21,6.1,16.1,-4.7,,,,,,
1888,3,22,7.7,17.5,-2.7,,,,,,
1888,3,23,9,20.6,-2.7,,,,,,
1888,3,24,11.5,21.3,-1.8,,,,,,
1888,3,25,12.6,21.3,2.1,,,,,,
1888,3,26,9.8,16.7,2.9,,,,,,
1888,3,27,6.7,13.1,-2.3,,,,,,
1888,3,28,9.6,15.3,-2.3,,,,,,
1888,3,29,11.4,15.3,3.9,,,,,,
1888,3,30,10.2,15.1,3.9,,,,,,
1888,3,31,11.1,15.1,3.9,,,,,,
1888,4,1,10.5,16.1,1.9,,,,,,
1888,4,2,7.8,16.1,0.3,,,,,,
1888,4,3,6.7,12.3,0.3,,,,,,
1888,4,4,8,16.1,2.2,,,,,,
1888,4,5,9.7,18.9,0.6,,,,,,
1888,4,6,11.3,18.9,0.6,,,,,,
1888,4,7,12.4,22.2,4,,,,,,
1888,4,8,13.4,22.9,2.7,,,,,,
1888,4,9,14.2,22.9,2.7,,,,,,
1888,4,10,13.7,22,6.7,,,,,,
1888,4,11,13.1,18.3,6.7,,,,,,
1888,4,12,11.6,18.3,5.5,,,,,,
1888,4,13,10.7,21.4,1.7,,,,,,
1888,4,14,12.9,21.4,1.7,,,,,,
1888,4,15,14.8,20.6,6.4,,,,,,
1888,4,16,15.1,18.1,12.3,,,,,,
1888,4,17,15.5,24.5,6.4,,,,,,
1888,4,18,16.3,24.5,6.4,,,,,,
1888,4,19,14.1,22.3,4.8,,,,,,
1888,4,20,12.2,20.8,4.8,,,,,,
1888,4,21,13.9,18.9,5.6,,,,,,
1888,4,22,15.6,20.6,12.6,,,,,,
1888,4,23,14.9,20.6,11.3,,,,,,
1888,4,24,14.4,17.8,11.3,,,,,,
1888,4,25,16.1,24.8,10.2,,,,,,
1888,4,26,15.1,24.8,7.8,,,,,,
1888,4,27,12.9,23.7,1.7,,,,,,
1888,4,28,14.2,23.7,1.7,,,,,,
1888,4,29,16,23.4,6.2,,,,,,
1888,4,30,15.6,18.9,12.3,,,,,,
1889,1,1,5.3,12,-2.3,,,,,,
1889,1,2,4.6,8.4,1.4,,,,,,
1889,1,3,3.5,6.7,-1.6,,,,,,
1889,1,4,3.5,8.7,-1.6,,,,,,
1889,1,5,3.3,8.7,-1.8,,,,,,
1889,1,6,1,5.7,-3.6,,,,,,
1889,1,7,-0.5,5.1,-6.9,,,,,,
1889,1,8,0.6,9.6,-6.9,,,,,,
1889,1,9,2,9.6,-5.8,,,,,,
1889,1,10,1.6,7.8,-5.1,,,,,,
1889,1,11,2.8,12.9,-4.9,,,,,,
1889,1,12,5.9,12.9,-4.9,,,,,,
1889,1,13,5.4,11.2,2,,,,,,
1889,1,14,3.1,5.7,-2,,,,,,
1889,1,15,2.8,9.4,-5.8,,,,,,
1889,1,16,5.4,9.4,-5.8,,,,,,
1889,1,17,6.9,11.2,0,,,,,,
1889,1,18,3.5,11.2,-1.2,,,,,,
1889,1,19,0,4.4,-3.4,,,,,,
1889,1,20,-0.7,6.2,-8.1,,,,,,
1889,1,21,0,6.2,-8.1,,,,,,
1889,1,22,0.4,8.4,-6.2,,,,,,
1889,1,23,0.8,8.4,-6.2,,,,,,
1889,1,24,1.4,9.2,-5,,,,,,
1889,1,25,0.9,9.2,-6.1,,,,,,
1889,1,26,0.8,8.5,-6.1,,,,,,
1889,1,27,0.8,7.6,-5.2,,,,,,
1889,1,28,0.4,7.3,-5.4,,,,,,
1889,1,29,0.3,7.1,-5.4,,,,,,
1889,1,30,-0.3,4.5,-5.9,,,,,,
1889,1,31,1,9.1,-5.9,,,,,,
1889,2,1,0.8,9.1,-5.6,,,,,,
1889,2,2,-0.5,2.9,-5.6,,,,,,
1889,2,3,0.2,7.9,-7,,,,,,
1889,2,4,1.1,7.9,-7,,,,,,
1889,2,5,0.9,5.7,-4.4,,,,,,
1889,2,6,0.8,4.7,-4.4,,,,,,
1889,2,7,2.3,9,-2.6,,,,,,
1889,2,8,3.1,10.4,-4.2,,,,,,
1889,2,9,2.2,10.4,-4.2,,,,,,
1889,2,10,2.7,7.9,-3.2,,,,,,
1889,2,11,3.2,7.9,-0.6,,,,,,
1889,2,12,2.8,7.4,-4.8,,,,,,
1889,2,13,3.6,9,-4.8,,,,,,
1889,2,14,2,9,-5.1,,,,,,
1889,2,15,0.2,7,-6.3,,,,,,
1889,2,16,1.5,9.7,-6.3,,,,,,
1889,2,17,4.4,11.1,-5.1,,,,,,
1889,2,18,4.6,11.1,-4.5,,,,,,
1889,2,19,2.4,7.2,-4.5,,,,,,
1889,2,20,1.8,7.7,-3.4,,,,,,
1889,2,21,2.1,11.4,-4.7,,,,,,
1889,2,22,2.4,11.4,-4.7,,,,,,
1889,2,23,2.5,9.3,-2.1,,,,,,
1889,2,24,2.8,9.4,-4.3,,,,,,
1889,2,25,5.1,13.7,-4.3,,,,,,
1889,2,26,7.8,13.7,2.3,,,,,,
1889,2,27,6,10,-0.5,,,,,,
1889,2,28,3.4,8.4,-1.6,,,,,,
1889,3,1,2.9,8.3,-2.1,,,,,,
1889,3,2,3.4,10.7,-4.7,,,,,,
1889,3,3,5.6,12.6,-4.7,,,,,,
1889,3,4,6.1,13.5,-2,,,,,,
1889,3,5,5.6,16.5,-3.2,,,,,,
1889,3,6,7.2,18.8,-3.2,,,,,,
1889,3,7,8.9,18.8,-2.4,,,,,,
1889,3,8,10.3,21.2,-0.2,,,,,,
1889,3,9,11.5,21.2,-0.2,,,,,,
1889,3,10,9.9,14.3,2.8,,,,,,
1889,3,11,6.1,14.1,0.3,,,,,,
1889,3,12,6.4,12.3,0.3,,,,,,
1889,3,13,7.5,13.9,1,,,,,,
1889,3,14,4.7,13.9,-1.4,,,,,,
1889,3,15,2.8,8.4,-2.6,,,,,,
1889,3,16,3.9,12,-2.6,,,,,,
1889,3,17,4.4,12,-2.6,,,,,,
1889,3,18,3.9,11.1,-3.6,,,,,,
1889,3,19,5.3,11.1,-3.6,,,,,,
1889,3,20,7.2,13.9,2.2,,,,,,
1889,3,21,7.9,17.8,-2.1,,,,,,
1889,3,22,9,17.8,-2.1,,,,,,
1889,3,23,9.6,13.4,1.9,,,,,,
1889,3,24,7.2,11.9,-1.1,,,,,,
1889,3,25,6.6,11.8,-1.1,,,,,,
1889,3,26,6.7,11.5,0.4,,,,,,
1889,3,27,5.1,11.2,-1.8,,,,,,
1889,3,28,5.4,13.4,-2.6,,,,,,
1889,3,29,8.9,16.7,-2.6,,,,,,
1889,3,30,8.9,16.7,-0.1,,,,,,
1889,3,31,6.1,13.9,-2.7,,,,,,
1889,4,1,7.4,13.9,-2.7,,,,,,
1889,4,2,10,16.2,4.4,,,,,,
1889,4,3,10,17,-0.3,,,,,,
1889,4,4,9.1,17,-0.3,,,,,,
1889,4,5,7.8,15.1,1.7,,,,,,
1889,4,6,7.8,17.5,-0.3,,,,,,
1889,4,7,9.2,17.5,-0.3,,,,,,
1889,4,8,8.2,14.5,-0.4,,,,,,
1889,4,9,8.1,18.6,-1.8,,,,,,
1889,4,10,10.8,22.3,-1.8,,,,,,
1889,4,11,14.2,22.3,1.7,,,,,,
1889,4,12,14.3,18.6,5.9,,,,,,
1889,4,13,9.9,16.2,1.7,,,,,,
1889,4,14,8.2,16.7,-0.1,,,,,,
1889,4,15,10.8,16.7,-0.1,,,,,,
1889,4,16,12.6,14.5,10.1,,,,,,
1889,4,17,14.9,18.6,10.1,,,,,,
1889,4,18,17.2,20.1,13.3,,,,,,
1889,4,19,18.2,20.6,14.9,,,,,,
1889,4,20,16.2,20.6,9,,,,,,
1889,4,21,12.6,20.6,1.1,,,,,,
1889,4,22,12.9,20.6,1.1,,,,,,
1889,4,23,15.2,18.3,7.3,,,,,,
1889,4,24,16.7,22.6,12.6,,,,,,
1889,4,25,17.8,26.2,8.9,,,,,,
1889,4,26,18.3,26.2,8.9,,,,,,
1889,4,27,16.6,22.3,9.4,,,,,,
1889,4,28,14.2,22.3,6.2,,,,,,
1889,4,29,11.7,17.8,3.2,,,,,,
1889,4,30,10.8,18.6,3.2,,,,,,
1890,1,1,6.3,13.4,1,,,,,,
1890,1,2,5.5,10.8,0.8,,,,,,
1890,1,3,5.2,10.8,-0.4,,,,,,
1890,1,4,2.1,8.4,-3,,,,,,
1890,1,5,0.2,5.1,-3.6,,,,,,
1890,1,6,0.6,9.2,-6.1,,,,,,
1890,1,7,1.4,9.7,-6.1,,,,,,
1890,1,8,3.1,11.8,-4.8,,,,,,
1890,1,9,4.3,12.4,-2.9,,,,,,
1890,1,10,4.4,12.4,-2.9,,,,,,
1890,1,11,3.8,11.9,-4.6,,,,,,
1890,1,12,5.3,13.9,-4.6,,,,,,
